"id","license","address","city","county","state","structure","structure_type","latitude","longitude"
47125,"Verizon","(Grand Marais) .8 KM NW OF SR-77 & HARJU RD 3.4 KM S","GRAND MARAIS","ALGER","MI",152.1,"TOWER",46.6413888889,-85.9933333333
47130,"Verizon","9770 HEAD-O-LAKE RD","OTTAWA LAKE","MONROE","MI",78.3,"TOWER",41.7891666667,-83.7458333333
47131,"Verizon","228 MENTEL ROAD","MONROE","MONROE","MI",50,"TOWER",41.9366666667,-83.3425
39586,"Verizon","(McGrath) 1.55 MI S","MC GRATH","AITKIN","MN",127.4,"GTOWER",46.2158333333,-93.2636111111
16572,"AT&T","21077 220th Street (107954)","Greenbush","ROSEAU","MN",109.1,"GTOWER",48.7183611111,-96.1598611111
16573,"AT&T","HWY 222 (107958)","Oklee","RED LAKE","MN",94.8,"LTOWER",47.8406111111,-95.8598611111
16574,"AT&T","16332 STATE HIGHWAY 89 (122005)","Wannaska","ROSEAU","MN",96,"GTOWER",48.6313333333,-95.7335555556
16575,"AT&T","1ST STREET NORTHEAST (107959)","Red Lake Falls","RED LAKE","MN",96.3,"GTOWER",47.8844166667,-96.2578055556
16577,"AT&T","County Road 22 (131939)","Lake Bronson","KITTSON","MN",94.5,"GTOWER",48.7326666667,-96.6776111111
16579,"AT&T","11732 5TH AVENUE NORTHWEST, 5TH AVENUE NORTHWEST (107960)","ROSEAU","ROSEAU","MN",143.3,"GTOWER",48.8526388889,-95.7703055556
16580,"AT&T","COUNTY ROAD 1 (107956)","Hallock","KITTSON","MN",133.5,"GTOWER",48.8097777778,-96.9317222222
16581,"AT&T","56982 COUNTY ROAD 12 (107921)","WARROAD","ROSEAU","MN",151.5,"GTOWER",48.8254166667,-95.3785
16582,"AT&T","33062 290TH STREET NORTHEAST (107955)","GRYGLA","MARSHALL","MN",152.1,"GTOWER",48.2967777778,-95.76025
16583,"AT&T","23000 350TH AVENUE NORTHWEST (107963)","Warren","MARSHALL","MN",120.4,"GTOWER",48.2105833333,-96.8059444444
16584,"AT&T","21077 220th Street (107954)","Greenbush","ROSEAU","MN",109.1,"GTOWER",48.7183611111,-96.1598611111
16585,"AT&T","HWY 222 (107958)","Oklee","RED LAKE","MN",94.8,"LTOWER",47.8406111111,-95.8598611111
16586,"AT&T","16332 STATE HIGHWAY 89 (122005)","Wannaska","ROSEAU","MN",96,"GTOWER",48.6313333333,-95.7335555556
16587,"AT&T","1ST STREET NORTHEAST (107959)","Red Lake Falls","RED LAKE","MN",96.3,"GTOWER",47.8844166667,-96.2578055556
16589,"AT&T","County Road 22 (131939)","Lake Bronson","KITTSON","MN",94.5,"GTOWER",48.7326666667,-96.6776111111
16904,"AT&T","1811 370th Street (CR 15)   (107877)","Bellingham","LAC QUI PARLE","MN",60.4,"GTOWER",45.196,-96.2871666667
16905,"AT&T","US 212   (107878)","MADISON","LAC QUI PARLE","MN",128.9,"GTOWER",44.9348055556,-96.1772777778
16906,"AT&T","1815210th Ave   (107880)","CANBY","YELLOW MEDICINE","MN",60.6,"GTOWER",44.7025555556,-96.2938333333
16907,"AT&T","SE 1/4 SE 1/4 S 32 T 112 N R 44 W   (107920)","IVANHOE","LINCOLN","MN",128.6,"GTOWER",44.4612222222,-96.1651388889
16908,"AT&T","22740 135TH STREET   (107861)","LAMBERTON","REDWOOD","MN",125.8,"GTOWER",44.2458888889,-95.3354444444
16909,"AT&T","34100 KENWOOD AVENUE   (107843)","REDWOOD FALLS","REDWOOD","MN",78.6,"LTOWER",44.5430277778,-95.1778888889
16910,"AT&T","2175 250TH STREET   (107869)","Madison","LAC QUI PARLE","MN",94.5,"GTOWER",45.023,-96.2129166667
16911,"AT&T","201 N Dekalb Street   (107924)","Redwood Falls","REDWOOD","MN",46,"MTOWER",44.5452222222,-95.1011666667
16912,"AT&T","1109 115th Street   (109441)","Tyler","LYON","MN",110,"GTOWER",44.2174166667,-96.0771944444
16913,"AT&T","30883 140th Street   (110309)","Sanborn","REDWOOD","MN",109.7,"GTOWER",44.2538611111,-95.1699166667
4553,"AT&T","SOUTHEAST 1/4 NORTHEAST 1/4 SECTION 25 T 149 NORTH R 43 WEST, I-2","MENTOR","POLK","MN",148.1,"GTOWER",47.6960555556,-96.10175
39585,"Verizon","4.0 KM WSW OF JUNCTION OF SR32 & SR210","DEERWOOD","CROW WING","MN",114.3,"TOWER",46.4919444444,-93.8738888889
39584,"Verizon","At the Intersection of Hwy 71 & 200 on the South side of Hwy 71","Lake George","HUBBARD","MN",83.8,"TOWER",47.1861111111,-95.1377777778
39583,"Verizon","Near  I-35 exit to the city of  Willow River East .3 Miles on Walters Rd.","Willow River","PINE","MN",97.2,"TOWER",46.3214722222,-92.8237777778
39582,"Verizon","Corner of 130th Avenue and 357th  Street","Onamia","MILLE LACS","MN",83.8,"TOWER",46.0658333333,-93.6827777778
39581,"Verizon","APPROX. 2.3 MI (3.7 KM) NW OF","CROMWELL","CARLTON","MN",129.5,"TOWER",46.7008333333,-92.9236111111
39577,"Verizon","(Hinckley) 11759 Dahl Road","HINCKLEY","PINE","MN",144.8,"GTOWER",46.0275,-93.0225
39576,"Verizon","(Backus site) 1680 40th Avenue NW","Backus","CASS","MN",128,"TOWER",46.8663888889,-94.4905555556
39572,"Verizon","(Hill City) 2 MI S","Hill City","AITKIN","MN",51.8,"LTOWER",46.9622222222,-93.5872222222
39565,"Verizon","(McGregor) 3.3 MI WNW","MC GREGOR","AITKIN","MN",146.3,"GTOWER",46.5947222222,-93.2430555556
39560,"Verizon","2 MI N","Bock","MILLE LACS","MN",144.8,"TOWER",45.8158333333,-93.5491666667
39559,"Verizon","(Moose Lake) 3992 Cty Rd 6","Barnum","CARLTON","MN",152.4,"GTOWER",46.5044444444,-92.7111111111
7927,"Verizon","1048 20TH AVE","HADLEY","MURRAY","MN",80.8,"TOWER",43.9993888889,-95.8230555556
7138,"Verizon","HWY 53 & COUNTY ROAD 133","FLOODWOOD","ST. LOUIS","MN",150.8,"TOWER",46.9449166667,-92.7449166667
6991,"Verizon","(Warba Site)20374 State Hwy 2","Warba","ITASCA","MN",128,"TOWER",47.1360277778,-93.2876666667
6990,"Verizon","14877 Chrysler Drive (MN-06000)","Togo","ITASCA","MN",93,"TOWER",47.8279444444,-93.1652222222
46539,"Verizon","620th Street","Dodge Center","DODGE","MN",69.5,"TOWER",44.0511111111,-92.8763888889
46541,"Verizon","69214 345th Ave.","Lake City","WABASHA","MN",97.5,"TOWER",44.3853888889,-92.35775
46542,"Verizon","133 WINCREST DRIVE","WINONA","WINONA","MN",47.2,"TOWER",44.0418888889,-91.6808611111
46537,"Verizon",".5 MI E OF CR 22 1.1 MI N OF CR 20","CALEDONIA","HOUSTON","MN",143.3,"TOWER",43.69,-91.5030555556
40653,"AT&T","41501 CR 72  (1710)","SAUK CENTRE","STEARNS","MN",99.4,"GTOWER",45.7411666667,-94.9803611111
23974,"AT&T","130TH STREET (107952)","Blue Earth","FARIBAULT","MN",119.2,"GTOWER",43.6669444444,-94.1222222222
23973,"AT&T","985 9TH STREET SOUTHEAST (81742)","Montgomery","LE SUEUR","MN",94.5,"LTOWER",44.4291666667,-93.56675
23972,"AT&T","19060 510TH AVENUE (110313)","Lake Crystal","BLUE EARTH","MN",56.7,"GTOWER",44.0970555556,-94.2301111111
23971,"AT&T","630 Dresden Ave (88723)","Northfield","RICE","MN",60,"MTOWER",44.4660833333,-93.1621666667
23969,"AT&T","249 6TH STREET (107907)","Winnebago","FARIBAULT","MN",63.4,"GTOWER",43.7648611111,-94.1786666667
23968,"AT&T","3050 East 197th Street (102435)","Faribault","RICE","MN",89.6,"GTOWER",44.30375,-93.24
6979,"Verizon","GRAND RAPIDS CELL SITE .5 KN SW OF","COLERAINE","ITASCA","MN",128,"TOWER",47.2775,-93.4497222222
6981,"Verizon","1104 Ottum Avenue","Big Fork","ITASCA","MN",91.1,"TOWER",47.7520833333,-93.6511944444
6984,"Verizon","(Birchdale) 9675 Hwy 11","Birchdale","KOOCHICHING","MN",129.5,"TOWER",48.6291666667,-94.0222222222
6985,"Verizon","(Little Fork) 4604 Hwy 217","Little Fork","KOOCHICHING","MN",143.3,"GTOWER",48.4025,-93.4813888889
6986,"Verizon","35005 County Road 571","KEEWATIN","ITASCA","MN",99.1,"TOWER",47.3886111111,-93.0730555556
6989,"Verizon","Squaw Lake Site SW 1/4 of the SE 1/4 of Section 29, Itasca County","Squaw Lake","ITASCA","MN",91.4,"TOWER",47.6011666667,-94.1292777778
7131,"Verizon",".2 MI DUE W","BUHL","ST. LOUIS","MN",158,"TOWER",47.4963888889,-92.785
7132,"Verizon","1306 WINDSOR AVENUE","DULUTH","ST. LOUIS","MN",143.3,"TOWER",46.7888333333,-92.1243611111
7133,"Verizon","HWY 53 AND COUNTY ROAD 133","COTTON","ST. LOUIS","MN",150.9,"TOWER",47.0699444444,-92.4738055556
7134,"Verizon","1.56 MILES NORTH","AURORA","ST. LOUIS","MN",150.9,"TOWER",47.5925,-92.2294444444
7135,"Verizon","(Gheen) Gheen Hill 5 Mi. S of Orr","ORR","ST. LOUIS","MN",77.7,"LTOWER",47.9799166667,-92.8307222222
23967,"AT&T","2191 SOUTHEAST 34TH AVENUE (42358)","Owatonna","STEELE","MN",97.5,"GTOWER",44.0607222222,-93.1647222222
23966,"AT&T","85628 215th Street (42356)","Albert Lea","FREEBORN","MN",79.2,"GTOWER",43.6673333333,-93.15575
23965,"AT&T","11890 755th Avenue (84358)","Twin Lakes","FREEBORN","MN",94.5,"GTOWER",43.5268888889,-93.3573333333
23964,"AT&T","1780 57th Street West (15838)","Northfield","RICE","MN",53,"MTOWER",44.503,-93.2969166667
7139,"Verizon","(Ash Lake) 3/4 MI N OF COUNTY RD 521 ON US RT. 53","ASH LAKE","ST. LOUIS","MN",113.7,"GTOWER",48.3502777778,-92.9618333333
7140,"Verizon","(Hibbing) .18 MI NNE JCT HWY 169 & CEMM RD","HIBBING","ST. LOUIS","MN",85.3,"TOWER",47.4023055556,-92.9637777778
7141,"Verizon","(Vermillion) HWY 169 3 MI N","SOUDAN","ST. LOUIS","MN",133.5,"GTOWER",47.8425277778,-92.1574722222
7142,"Verizon","9 MILES N OF AIRPORT RD & HWY 4 OFF TOWER RD","FREDENBERG","ST. LOUIS","MN",42.7,"TOWER",46.975,-92.1766666667
7143,"Verizon","(Cusson) 11038 Town Line Forest Road","Orr","ST. LOUIS","MN",88.3,"TOWER",48.1502777778,-92.8708611111
7144,"Verizon","(Side Lake) CR-65 (Green Rock Rd.) (Side Lake # 91407)","Hibbing","ST. LOUIS","MN",126.5,"GTOWER",47.6404166667,-93.0359722222
7147,"Verizon","Lakewood Site 3500 Lester Road","Duluth","ST. LOUIS","MN",29.3,"TOWER",46.8771666667,-91.9801944444
23963,"AT&T","150 Delaware Street (81736)","Lonsdale","RICE","MN",58.2,"LTOWER",44.4771944444,-93.4230555556
23962,"AT&T","12634 SOUTHEAST 84TH STREET (42361)","Blooming Prairie","STEELE","MN",94.8,"GTOWER",43.9128611111,-93.0744444444
23961,"AT&T","15529 590TH AVENUE (107884)","Wells","FARIBAULT","MN",106.4,"GTOWER",43.7103055556,-93.6894166667
23960,"AT&T","33169 COUNTY ROAD 107 (42731)","KASOTA","LE SUEUR","MN",93.9,"GTOWER",44.3085,-93.9312222222
23958,"AT&T","100 Woods Drive (42684)","LE SUEUR","LE SUEUR","MN",93,"GTOWER",44.4863611111,-93.8890555556
23956,"AT&T","130TH STREET (107952)","Blue Earth","FARIBAULT","MN",119.2,"GTOWER",43.6669444444,-94.1222222222
45,"AT&T","25985 650th Street   (1778)","Kasson","DODGE","MN",93.3,"GTOWER",44.0067222222,-92.7186111111
35919,"AT&T","4005 Highway 55   (1645)","LORETTO","HENNEPIN","MN",82.3,"LTOWER",45.0641666667,-93.6291388889
35920,"AT&T","32095 IVYWOOD TERRACE   (1724)","CHISAGO CITY","CHISAGO","MN",149.7,"GTOWER",45.4116666667,-92.9084166667
35921,"AT&T","13751 Zumbro Avenue   (1731)","Shakopee","SCOTT","MN",71.9,"LTOWER",44.7514166667,-93.5505833333
35922,"AT&T","29835 Saint Croix Trail   (117025)","Shafer","CHISAGO","MN",48.8,"MTOWER",45.3805555556,-92.7005833333
35924,"AT&T","2900 HIGHLAND DRIVE   (1655)","MINNETRISTA","HENNEPIN","MN",75.6,"MTOWER",44.9263888889,-93.7363888889
35925,"AT&T","5606 VERDE VALLEY ROAD (1684)","ANOKA","ANOKA","MN",60.7,"MTOWER",45.3453055556,-93.4100277778
35926,"AT&T","21830 Viking Boulevard   (80596)","WYOMING","ANOKA","MN",58.5,"MTOWER",45.3646111111,-93.1075277778
7918,"Verizon","1 MI W OF CR 42 3.9 MI N OF CR 30","CURRIE","MURRAY","MN",143.3,"TOWER",44.0955555556,-95.5638888889
7919,"Verizon","(Comfrey) 30616 615th Avenue","COMFREY","WATONWAN","MN",149.4,"GTOWER",44.0419444444,-94.8488888889
7928,"Verizon","RR1 BOX 213","LUVERNE","ROCK","MN",59.4,"TOWER",43.6613888889,-96.2247222222
7929,"Verizon","Pleasant Prairie, 1189 280th Ave.","Fairmont","MARTIN","MN",81,"TOWER",43.6589444444,-94.3085
7930,"Verizon","33240 County Road 52","Jeffers","COTTONWOOD","MN",96,"TOWER",44.0038333333,-95.2013611111
7931,"Verizon","Worthington South, 1000 Sherwood Street","Worthington","NOBLES","MN",59.4,"TOWER",43.6175555556,-95.5942777778
7932,"Verizon","Springfield DT Site 338796 East Cottonwood Street","Springfield","BROWN","MN",80.8,"TOWER",44.2365277778,-94.9594444444
7933,"Verizon","(Welcome sie) 1487 110th Avenue","WELCOME","MARTIN","MN",149.4,"TOWER",43.7013888889,-94.6594444444
7958,"Verizon",".65 MI N OF ST HWY 251 1.45 MI W OF I35","CLARKS GROVE","FREEBORN","MN",112.8,"TOWER",43.7733333333,-93.3375
7959,"Verizon","(Mankato-Mt Kato) 1.7 MI SSW OF ST HWY 66","Mankato","BLUE EARTH","MN",150.9,"GTOWER",44.1275,-94.0344444444
7960,"Verizon","1.1 MI W OF CR 13 3.6 MI N OF I90","WINNEBAGO","FARIBAULT","MN",128,"TOWER",43.7036111111,-94.0288888889
7961,"Verizon","T111N R25W SECT 22","LE CENTER","LE SUEUR","MN",118.9,"TOWER",44.3994444444,-93.82
7962,"Verizon",".1 MI W","SAINT PETER","NICOLLET","MN",60.7,"TOWER",44.3297222222,-93.9683333333
7963,"Verizon","(Montgomery) 33733 State Hwy 13","Montgomery","LE SUEUR","MN",102.7,"GTOWER",44.4611111111,-93.5858333333
7964,"Verizon","314 N Rice Street (196510990 MN10_BlueEarth Relo)","BLUE EARTH","FARIBAULT","MN",59.4,"TOWER",43.6412222222,-94.0948888889
7965,"Verizon","705 INDUSTRIAL DRIVE","BLOOMING PRAIRIE","STEELE","MN",80.8,"TOWER",43.8750833333,-93.0495833333
7967,"Verizon","HIGHWAY 90, SOUTH OF","WELLS","FARIBAULT","MN",79.2,"TOWER",43.6525,-93.6794444444
7968,"Verizon","2000 FEET W OF HWY 169, TOWNLINE ROAD","AMBOY","BLUE EARTH","MN",80.8,"TOWER",43.8994444444,-94.1794444444
7969,"Verizon","RR2 BOX 525, JCT OF HWY 30 AND CO RD 156","MAPLETON","BLUE EARTH","MN",80.8,"TOWER",43.8983333333,-93.8975
7970,"Verizon","MS33XC089","BELLE PLAIN","SCOTT","MN",80.7,"TOWER",44.6044444444,-93.7666944444
44,"AT&T","8031 WEST COUNTRY CLUB RD  (47941)","Byron","OLMSTED","MN",92,"GTOWER",44.0240555556,-92.5983333333
43,"AT&T","1509 65TH STREET NW  (1780)","Rochester","OLMSTED","MN",90.5,"GTOWER",44.0928333333,-92.4848333333
42,"AT&T","11916 County Road 35 (1775)","Saint Charles","WINONA","MN",57.9,"MTOWER",43.9434722222,-92.0405277778
41,"AT&T","3910 VIOLA ROAD NORTHEAST  (1771)","Rochester","OLMSTED","MN",85.1,"LTOWER",44.0455277778,-92.3987222222
7972,"Verizon","INT. OF HWY 68 AND 15","NEW ULM","BROWN","MN",122.8,"TOWER",44.2655555556,-94.4313888889
7973,"Verizon","8 MI E","FARIBAULT","RICE","MN",70.1,"TOWER",44.2994444444,-93.2494444444
7975,"Verizon","1010 21ST AVE NW","OWATONNA","STEELE","MN",44.8,"TOWER",44.0936111111,-93.2538888889
7977,"Verizon","23259 120th Street","New Richland","WASECA","MN",80.8,"TOWER",43.9058611111,-93.5272222222
7978,"Verizon","1450 W 45th St.","Webster","RICE","MN",41.1,"TOWER",44.5201111111,-93.2921111111
7980,"Verizon","324m from the intersection of Kenyon Road and 26th Street NE","Owatonna","STEELE","MN",59.4,"TOWER",44.1116666667,-93.1827777778
8002,"Verizon",".5 MI N OF I90 1.8 MI E OF HWY 20","DEXTER","MOWER","MN",118.9,"TOWER",43.6816666667,-92.7538888889
8003,"Verizon","700 FT E OF HWY 58 2.7 MI S OF HWY 61","RED WING","GOODHUE","MN",137.2,"TOWER",44.5294444444,-92.52
8004,"Verizon","1.7 MI E OF HWY 52 1.2 MI S OF CR 9","HADER","GOODHUE","MN",131.1,"TOWER",44.3816666667,-92.7830555556
8005,"Verizon",".5 MI S OF I90 1 MI W OF CR 29/6","LEWISTON","WINONA","MN",112.8,"TOWER",43.9258333333,-91.8986111111
8007,"Verizon","1.5 MI W OF ST HWY 57 1.1 MI N OF CR 16","MANTORVILLE","DODGE","MN",112.8,"TOWER",44.0955555556,-92.7983333333
8010,"Verizon","660 FT N OF CR 8 2.5 MI E OF US HWY 52","FOUNTAIN","FILLMORE","MN",126.5,"TOWER",43.7330555556,-92.0858333333
8011,"Verizon",".5 MI E OF CR 22 1.1 MI N OF CR 20","CALEDONIA","HOUSTON","MN",143.3,"TOWER",43.69,-91.5030555556
2083,"Verizon","20675 NE Highway 65","East Bethel","ANOKA","MN",60.9,"TOWER",45.3449166667,-93.2335555556
2085,"Verizon","11236 Deuce Rd.","Elko","SCOTT","MN",80.7,"TOWER",44.5729722222,-93.2938611111
8013,"Verizon","Intersection County Hwy 11 and County Hwy 12","Ridgeway","WINONA","MN",94.1,"TOWER",43.9113888889,-91.5586111111
8014,"Verizon","Off Highway 43","Mabel","FILLMORE","MN",124.9,"TOWER",43.5232777778,-91.7768055556
8016,"Verizon","County 13 Boulevard","Kenyon","GOODHUE","MN",80.8,"TOWER",44.2555555556,-92.9816666667
8017,"Verizon","73473 210th Avenue","Hayfield","DODGE","MN",80.8,"TOWER",43.8853888889,-92.8193333333
8018,"Verizon","2.8 KM ESE JCT US63 & MN 60","ZUMBRO FALLS","WABASHA","MN",152,"TOWER",44.2791666667,-92.3941666667
8020,"Verizon","Lyle Site 55836 State Line Road","Austin","MOWER","MN",96,"TOWER",43.5018611111,-92.9304166667
8021,"Verizon","76000 105th Street","Leroy","MOWER","MN",76.2,"TOWER",43.5116111111,-92.5326666667
8022,"Verizon","NW ¼ Section 14 Township 101N Range 10 W","Harmony","FILLMORE","MN",80.8,"TOWER",43.552,-91.9944722222
26,"AT&T","5148 55TH STREET SOUTHEAST (48524)","ROCHESTER","OLMSTED","MN",59.4,"MTOWER",43.9414444444,-92.3730555556
16918,"AT&T","COUNTY ROAD 20 (107926)","LuVerne","ROCK","MN",95.1,"GTOWER",43.7188611111,-96.2274166667
16917,"AT&T","55615 780th Street (107915)","JACKSON","JACKSON","MN",96,"GTOWER",43.615,-94.9636111111
28,"AT&T","11015 County Road 10 Southeast (99313)","Chatfield","OLMSTED","MN",60,"LTOWER",43.8625277778,-92.1740277778
2889,"Verizon","(Greenbush DT) 21077 220th Street","Greenbush","ROSEAU","MN",109.1,"GTOWER",48.7183611111,-96.1598611111
2888,"Verizon","(Plummer) 21027 220th AVE SE","Plummer","RED LAKE","MN",77.7,"LTOWER",47.86175,-96.0100833333
2086,"Verizon","48520 Gallant Avenue","Rush","CHISAGO","MN",60.4,"TOWER",45.6545555556,-92.9790277778
2080,"Verizon","4255 185th St. West","Jordan","SCOTT","MN",107.3,"TOWER",44.6786111111,-93.6086111111
2887,"Verizon","(Red Lake Falls site) APPROX. 3.2 KM SW","RED LAKE FALLS","RED LAKE","MN",68.3,"TOWER",47.8483333333,-96.3080555556
2886,"Verizon","(Roseau DT site) 38063 300th Street","ROSEAU","ROSEAU","MN",129.5,"GTOWER",48.8344444444,-95.7883333333
2883,"Verizon","(Hallock) 2825 280th Avenue","LANCASTER","KITTSON","MN",125.3,"GTOWER",48.8077777778,-96.8447222222
2882,"Verizon","(Grygla) 3 MI SW","Grygla","MARSHALL","MN",152.4,"GTOWER",48.2722222222,-95.6766666667
2881,"Verizon","(Mahlung) 26188 Co. Rd 13","ROSEAU","ROSEAU","MN",131.1,"GTOWER",48.7730555556,-95.5483333333
29,"AT&T","50657 Goodhue County Rd. 11 (100410)","Pine Island","GOODHUE","MN",93.9,"GTOWER",44.2137777778,-92.6538611111
30,"AT&T","50 County Road 102 Northeast  (101296)","Eyota","OLMSTED","MN",78.6,"LTOWER",44.0212777778,-92.2988055556
31,"AT&T","3910 VIOLA ROAD NORTHEAST  (1771)","Rochester","OLMSTED","MN",85.1,"LTOWER",44.0455277778,-92.3987222222
32,"AT&T","11916 County Road 35 (1775)","Saint Charles","WINONA","MN",57.9,"MTOWER",43.9434722222,-92.0405277778
33,"AT&T","1509 65TH STREET NW  (1780)","Rochester","OLMSTED","MN",90.5,"GTOWER",44.0928333333,-92.4848333333
34,"AT&T","8031 WEST COUNTRY CLUB RD  (47941)","Byron","OLMSTED","MN",92,"GTOWER",44.0240555556,-92.5983333333
2880,"Verizon","WEST SIDE OF US HWY 59; 1.3 MI. WEST OF INTERSEC. OF HWY 59 & COUNTY HWY 63","THIEF RIVER FALLS","PENNINGTON","MN",112.8,"TOWER",48.135,-96.2361111111
2852,"Verizon","APPROX 12 MI S","MAHKONCE","BECKER","MN",127.4,"TOWER",47.1508333333,-95.5325
6801,"AT&T","210 McKinley St. North   (49349)","CAMBRIDGE","ISANTI","MN",95.4,"GTOWER",45.5747777778,-93.2066944444
6802,"AT&T","24705 LINCOLN COURT   (83000)","ISANTI","ISANTI","MN",51.8,"LTOWER",45.4175833333,-93.2377777778
6804,"AT&T","1033 Regent Street (105178)","Braham","KANABEC","MN",96.9,"GTOWER",45.7351666667,-93.1601388889
6805,"AT&T","17815 Hwy. 95  (100565)","Foley","BENTON","MN",60.7,"LTOWER",45.5968333333,-93.7913888889
6806,"AT&T","210 McKinley St. North   (49349)","CAMBRIDGE","ISANTI","MN",95.4,"GTOWER",45.5747777778,-93.2066944444
6807,"AT&T","24705 LINCOLN COURT   (83000)","ISANTI","ISANTI","MN",51.8,"LTOWER",45.4175833333,-93.2377777778
6809,"AT&T","1033 Regent Street (105178)","Braham","KANABEC","MN",96.9,"GTOWER",45.7351666667,-93.1601388889
6810,"AT&T","17815 Hwy. 95  (100565)","Foley","BENTON","MN",60.7,"LTOWER",45.5968333333,-93.7913888889
2850,"Verizon","4.8 KM NORTH OF","Glenwood","POPE","MN",103,"TOWER",45.6058333333,-95.3847222222
2847,"Verizon","(Appleton Relo) 1095 210th Ave SW","Appleton","SWIFT","MN",134.7,"GTOWER",45.1674166667,-95.9998333333
2838,"Verizon","(Pelican Rapids) 12 NE 5th Ave","Pelican Rapids","OTTER TAIL","MN",30.5,"LTOWER",46.5745,-96.0826944444
2837,"Verizon","394 W. Clark St.","Eagle Bend","TODD","MN",107.9,"TOWER",46.1678055556,-95.0452222222
2836,"Verizon","5.1 KM ESE of","DETROIT LAKES","BECKER","MN",143.2,"TOWER",46.8066666667,-95.7733333333
2835,"Verizon","5.3 km NNW of","Wheaton","TRAVERSE","MN",99,"TOWER",45.8455,-96.5092222222
26509,"Verizon",".5 MI E OF CR 22 1.1 MI N OF CR 20","CALEDONIA","HOUSTON","MN",143.3,"TOWER",43.69,-91.5030555556
2834,"Verizon","(Ortonville)1087 Summerset Street","ORTONVILLE","BIG STONE","MN",81.7,"LTOWER",45.3178333333,-96.44525
46534,"Verizon","U.S. Highway 61, 1.9 km. East of Maple Springs, MN","Maple Springs","WABASHA","MN",57.9,"TOWER",44.4094722222,-92.1360277778
46533,"Verizon","RR 1 Box 72              (BTF 57 McNally - 091810)","Winona","WINONA","MN",78.3,"TOWER",43.9270555556,-91.5062777778
46532,"Verizon","CR-15, 1.5 mi NW of Witoka     (Witoka # 87860)","Winona","WINONA","MN",93.3,"TOWER",43.9478055556,-91.6040277778
46531,"Verizon","RR 1             (BTF/S & K Buckbee - 091812)","St. Charles","WINONA","MN",77.7,"TOWER",43.9321666667,-91.9623333333
46530,"Verizon","Township Road 1 W. of CR 25 S. of I-90(BTF 58/S. Buckbee#091811)","Lewiston","WINONA","MN",78.6,"TOWER",43.9250277778,-91.8384444444
46527,"Verizon","1.7 MI E OF HWY 52 1.2 MI S OF CR 9","HADER","GOODHUE","MN",131.1,"TOWER",44.3816666667,-92.7830555556
46526,"Verizon","Route 2","Canisteo Township","DODGE","MN",93.3,"TOWER",44.0069444444,-92.7194166667
1486,"Verizon","3.25 MILES WEST OF ROLLAG","ROLLAG","CLAY","MN",110.3,"TOWER",46.7391388889,-96.3011666667
1489,"Verizon","SE 1/4 OF SW 1/4, SECT 34, TOWNS/Corner-Lynse Cemetary","HITTERDAL","CLAY","MN",126.5,"GTOWER",46.9780277778,-96.377
1536,"Verizon","(Crookston) 4.07 Mi. S. & .91 Mi. W. of Intersection of SR9 & SR102","FAIRFAX TOWNSHIP","POLK","MN",110.3,"GTOWER",47.6866388889,-96.5872777778
6885,"AT&T","20296 60TH AVENUE SOUTH (107967)","HAWLEY","CLAY","MN",127.1,"GTOWER",46.8051666667,-96.3813611111
6890,"AT&T","1692 STATE HIGHWAY 9 (107964)","BORUP","NORMAN","MN",120.1,"GTOWER",47.2369444444,-96.4984166667
6891,"AT&T","20296 60TH AVENUE SOUTH (107967)","HAWLEY","CLAY","MN",127.1,"GTOWER",46.8051666667,-96.3813611111
1538,"Verizon",".93 MILES NORTH OF MCINTOSH","MCINTOSH","POLK","MN",128,"TOWER",47.65775,-95.88225
1540,"Verizon","(Angus site) 300 ft N of Hwy 267, W of Hwy 75","Warren","POLK","MN",60.6,"LTOWER",48.0496666667,-96.6884722222
1541,"Verizon","22192 440th Street  SE (MN-06002 Winger)","Winger","POLK","MN",79.2,"LTOWER",47.5291666667,-95.9945
